timestamp,machine_id,temperature,vibration,pressure,rpm,current,failure
2025-12-29 03:17:23.315089,AIR_01,64.28,2.119,165.7,1601.3,14.07,0
2025-12-29 03:22:23.315089,AIR_01,65.74,2.017,167.67,1605.6,13.53,0
2025-12-29 03:27:23.315089,AIR_01,66.68,2.13,163.24,1637.9,13.6,0
2025-12-29 03:32:23.315089,AIR_01,67.55,2.123,163.4,1589.3,12.79,0
2025-12-29 03:37:23.315089,AIR_01,64.76,2.112,167.87,1576.5,13.9,0
2025-12-29 03:42:23.315089,AIR_01,66.32,2.125,164.81,1605.1,13.57,0
2025-12-29 03:47:23.315089,AIR_01,66.46,2.178,168.79,1600.6,13.97,0
2025-12-29 03:52:23.315089,AIR_01,66.07,2.173,165.88,1605.9,13.42,0
2025-12-29 03:57:23.315089,AIR_01,65.44,2.186,167.27,1610.9,13.25,0
2025-12-29 04:02:23.315089,AIR_01,64.65,2.149,166.05,1582.8,14.28,0
2025-12-29 04:07:23.315089,AIR_01,65.65,2.107,167.01,1560.6,14.51,0
2025-12-29 04:12:23.315089,AIR_01,64.31,2.183,168.77,1574.6,14.4,0
2025-12-29 04:17:23.315089,AIR_01,65.63,2.157,169.67,1609.0,14.19,0
2025-12-29 04:22:23.315089,AIR_01,64.61,2.246,169.67,1611.4,14.63,0
2025-12-29 04:27:23.315089,AIR_01,64.59,2.242,170.56,1623.9,13.7,0
2025-12-29 04:32:23.315089,AIR_01,66.11,2.291,167.25,1599.5,14.12,0
2025-12-29 04:37:23.315089,AIR_01,67.89,2.229,169.53,1594.8,13.71,0
2025-12-29 04:42:23.315089,AIR_01,66.55,2.349,163.53,1642.4,13.92,0
2025-12-29 04:47:23.315089,AIR_01,66.11,2.301,168.85,1582.6,14.41,0
2025-12-29 04:52:23.315089,AIR_01,65.6,2.242,169.22,1597.4,14.01,0
2025-12-29 04:57:23.315089,AIR_01,67.06,2.209,166.64,1597.1,14.41,0
2025-12-29 05:02:23.315089,AIR_01,65.47,2.304,168.08,1627.7,15.09,0
2025-12-29 05:07:23.315089,AIR_01,65.78,2.294,164.39,1609.8,13.79,0
2025-12-29 05:12:23.315089,AIR_01,66.39,2.334,166.72,1581.8,13.97,0
2025-12-29 05:17:23.315089,AIR_01,65.95,2.268,166.03,1610.7,14.1,0
2025-12-29 05:22:23.315089,AIR_01,68.15,2.357,164.58,1617.3,13.8,0
2025-12-29 05:27:23.315089,AIR_01,66.25,2.415,167.81,1638.8,14.08,0
2025-12-29 05:32:23.315089,AIR_01,68.07,2.356,164.35,1598.2,14.53,0
2025-12-29 05:37:23.315089,AIR_01,67.84,2.356,165.97,1630.5,14.84,0
2025-12-29 05:42:23.315089,AIR_01,67.74,2.331,166.86,1574.8,13.26,0
2025-12-29 05:47:23.315089,AIR_01,65.21,2.387,167.55,1573.2,14.02,0
2025-12-29 05:52:23.315089,AIR_01,68.19,2.297,161.2,1613.0,13.56,0
2025-12-29 05:57:23.315089,AIR_01,67.1,2.391,164.87,1609.3,15.1,0
2025-12-29 06:02:23.315089,AIR_01,66.81,2.325,170.35,1639.2,15.13,0
2025-12-29 06:07:23.315089,AIR_01,68.43,2.434,164.2,1630.8,13.85,0
2025-12-29 06:12:23.315089,AIR_01,66.82,2.469,161.83,1612.4,15.12,0
2025-12-29 06:17:23.315089,AIR_01,68.07,2.462,166.66,1605.9,14.37,0
2025-12-29 06:22:23.315089,AIR_01,68.16,2.421,162.5,1583.1,14.55,0
2025-12-29 06:27:23.315089,AIR_01,69.6,2.399,167.32,1632.3,14.45,0
2025-12-29 06:32:23.315089,AIR_01,66.33,2.447,165.38,1623.0,13.81,0
2025-12-29 06:37:23.315089,AIR_01,67.84,2.483,169.72,1602.7,14.81,0
2025-12-29 06:42:23.315089,AIR_01,68.26,2.362,163.45,1622.5,14.26,0
2025-12-29 06:47:23.315089,AIR_01,67.64,2.414,164.6,1609.5,14.36,0
2025-12-29 06:52:23.315089,AIR_01,68.38,2.453,166.14,1644.2,14.15,0
2025-12-29 06:57:23.315089,AIR_01,67.72,2.425,167.83,1605.6,15.18,0
2025-12-29 07:02:23.315089,AIR_01,68.2,2.453,167.49,1620.8,14.9,0
2025-12-29 07:07:23.315089,AIR_01,67.06,2.418,164.1,1634.3,14.81,0
2025-12-29 07:12:23.315089,AIR_01,68.12,2.382,162.34,1605.0,14.11,0
2025-12-29 07:17:23.315089,AIR_01,69.24,2.451,163.97,1656.9,14.69,0
2025-12-29 07:22:23.315089,AIR_01,69.66,2.512,163.8,1624.5,15.18,0
2025-12-29 07:27:23.315089,AIR_01,68.01,2.536,165.03,1609.1,15.56,0
2025-12-29 07:32:23.315089,AIR_01,68.69,2.443,165.73,1599.1,15.03,0
2025-12-29 07:37:23.315089,AIR_01,70.45,2.501,164.25,1628.2,14.47,0
2025-12-29 07:42:23.315089,AIR_01,69.08,2.568,164.06,1624.6,14.04,0
2025-12-29 07:47:23.315089,AIR_01,69.28,2.636,163.16,1644.4,14.29,0
2025-12-29 07:52:23.315089,AIR_01,69.05,2.551,161.04,1631.4,14.72,0
2025-12-29 07:57:23.315089,AIR_01,68.95,2.544,162.12,1623.3,14.11,0
2025-12-29 08:02:23.315089,AIR_01,68.16,2.602,163.43,1605.6,15.44,0
2025-12-29 08:07:23.315089,AIR_01,69.19,2.66,166.01,1653.8,14.13,0
2025-12-29 08:12:23.315089,AIR_01,69.45,2.581,162.67,1611.3,15.38,0
2025-12-29 08:17:23.315089,AIR_01,67.47,2.612,163.82,1632.0,15.32,0
2025-12-29 08:22:23.315089,AIR_01,68.54,2.597,162.51,1646.3,14.16,0
2025-12-29 08:27:23.315089,AIR_01,68.67,2.622,165.98,1620.7,13.62,0
2025-12-29 08:32:23.315089,AIR_01,69.11,2.671,163.84,1635.6,14.51,0
2025-12-29 08:37:23.315089,AIR_01,68.92,2.652,160.57,1620.8,16.23,0
2025-12-29 08:42:23.315089,AIR_01,68.35,2.599,163.8,1650.8,14.77,0
2025-12-29 08:47:23.315089,AIR_01,68.73,2.598,159.91,1615.6,14.8,0
2025-12-29 08:52:23.315089,AIR_01,67.99,2.656,162.96,1647.2,15.68,0
2025-12-29 08:57:23.315089,AIR_01,68.48,2.711,164.53,1618.5,15.44,0
2025-12-29 09:02:23.315089,AIR_01,69.85,2.636,165.2,1608.4,14.91,0
2025-12-29 09:07:23.315089,AIR_01,67.14,2.714,160.02,1621.2,16.11,0
2025-12-29 09:12:23.315089,AIR_01,68.65,2.603,165.28,1635.5,14.28,0
2025-12-29 09:17:23.315089,AIR_01,68.68,2.63,163.76,1632.5,14.58,0
2025-12-29 09:22:23.315089,AIR_01,68.88,2.666,163.27,1633.6,14.72,0
2025-12-29 09:27:23.315089,AIR_01,70.72,2.661,163.43,1659.9,15.63,0
2025-12-29 09:32:23.315089,AIR_01,69.33,2.71,162.87,1647.7,14.7,0
2025-12-29 09:37:23.315089,AIR_01,69.54,2.775,159.64,1651.7,15.35,0
2025-12-29 09:42:23.315089,AIR_01,70.39,2.657,162.67,1619.0,14.16,0
2025-12-29 09:47:23.315089,AIR_01,70.11,2.723,162.06,1636.7,15.17,0
2025-12-29 09:52:23.315089,AIR_01,68.28,2.777,161.1,1660.7,14.56,0
2025-12-29 09:57:23.315089,AIR_01,72.98,2.697,164.41,1597.3,15.68,0
2025-12-29 10:02:23.315089,AIR_01,71.98,2.781,163.06,1656.9,14.83,0
2025-12-29 10:07:23.315089,AIR_01,70.49,2.823,163.98,1639.8,15.42,0
2025-12-29 10:12:23.315089,AIR_01,68.35,2.815,164.67,1615.5,16.18,0
2025-12-29 10:17:23.315089,AIR_01,72.6,2.809,163.01,1648.1,15.1,0
2025-12-29 10:22:23.315089,AIR_01,71.96,2.832,163.9,1640.0,14.83,0
2025-12-29 10:27:23.315089,AIR_01,70.37,2.813,159.96,1636.7,14.74,0
2025-12-29 10:32:23.315089,AIR_01,70.34,2.811,163.39,1607.7,16.08,0
2025-12-29 10:37:23.315089,AIR_01,70.42,2.829,162.94,1662.9,15.75,0
2025-12-29 10:42:23.315089,AIR_01,69.79,2.894,162.57,1658.7,15.37,0
2025-12-29 10:47:23.315089,AIR_01,70.34,2.778,160.93,1614.1,15.27,0
2025-12-29 10:52:23.315089,AIR_01,72.06,2.792,165.77,1645.6,15.26,0
2025-12-29 10:57:23.315089,AIR_01,72.37,2.9,163.66,1624.5,15.81,0
2025-12-29 11:02:23.315089,AIR_01,70.35,2.929,166.25,1599.8,15.5,0
2025-12-29 11:07:23.315089,AIR_01,71.09,2.913,159.33,1637.1,15.29,0
2025-12-29 11:12:23.315089,AIR_01,69.95,2.994,161.96,1655.3,14.88,0
2025-12-29 11:17:23.315089,AIR_01,70.65,2.929,164.2,1639.2,15.34,0
2025-12-29 11:22:23.315089,AIR_01,71.33,2.982,164.74,1620.7,14.43,0
2025-12-29 11:27:23.315089,AIR_01,70.77,2.995,162.09,1633.7,15.38,0
2025-12-29 11:32:23.315089,AIR_01,71.06,2.851,161.51,1620.3,15.0,0
2025-12-29 11:37:23.315089,AIR_01,70.25,2.842,161.0,1641.2,15.42,0
2025-12-29 11:42:23.315089,AIR_01,72.08,2.935,159.91,1658.1,15.43,0
2025-12-29 11:47:23.315089,AIR_01,69.12,3.003,161.65,1675.3,15.18,0
2025-12-29 11:52:23.315089,AIR_01,70.62,2.974,159.72,1665.8,15.28,0
2025-12-29 11:57:23.315089,AIR_01,70.6,2.928,161.47,1625.6,15.4,0
2025-12-29 12:02:23.315089,AIR_01,70.78,3.072,165.81,1680.1,15.79,0
2025-12-29 12:07:23.315089,AIR_01,70.22,2.991,161.47,1675.1,15.3,0
2025-12-29 12:12:23.315089,AIR_01,74.2,3.071,158.63,1676.3,16.08,0
2025-12-29 12:17:23.315089,AIR_01,71.71,3.01,158.78,1650.2,16.2,0
2025-12-29 12:22:23.315089,AIR_01,72.96,3.057,162.8,1613.5,16.57,0
2025-12-29 12:27:23.315089,AIR_01,70.4,3.032,158.98,1654.0,15.87,0
2025-12-29 12:32:23.315089,AIR_01,72.67,3.031,163.92,1674.4,15.23,0
2025-12-29 12:37:23.315089,AIR_01,72.19,3.058,162.13,1624.0,15.59,0
2025-12-29 12:42:23.315089,AIR_01,72.91,3.091,160.07,1662.2,16.05,0
2025-12-29 12:47:23.315089,AIR_01,71.08,3.115,166.01,1656.7,15.41,0
2025-12-29 12:52:23.315089,AIR_01,71.36,3.086,162.19,1654.7,14.87,0
2025-12-29 12:57:23.315089,AIR_01,71.2,3.095,161.13,1645.2,14.77,0
2025-12-29 13:02:23.315089,AIR_01,72.1,3.108,163.25,1629.6,15.13,0
2025-12-29 13:07:23.315089,AIR_01,72.64,3.143,161.89,1653.5,15.39,0
2025-12-29 13:12:23.315089,AIR_01,70.27,3.184,164.41,1629.9,15.52,0
2025-12-29 13:17:23.315089,AIR_01,72.75,3.077,160.75,1641.5,16.52,0
2025-12-29 13:22:23.315089,AIR_01,73.85,3.2,158.09,1686.9,16.2,0
2025-12-29 13:27:23.315089,AIR_01,70.89,3.096,163.45,1681.2,15.36,0
2025-12-29 13:32:23.315089,AIR_01,72.78,3.169,160.25,1656.6,16.24,0
2025-12-29 13:37:23.315089,AIR_01,73.04,3.094,162.67,1665.0,16.02,0
2025-12-29 13:42:23.315089,AIR_01,74.81,3.226,162.14,1672.1,15.87,0
2025-12-29 13:47:23.315089,AIR_01,72.85,3.204,161.44,1637.3,15.2,0
2025-12-29 13:52:23.315089,AIR_01,73.99,3.132,158.27,1677.0,15.37,0
2025-12-29 13:57:23.315089,AIR_01,74.85,3.268,157.71,1622.8,16.19,0
2025-12-29 14:02:23.315089,AIR_01,72.26,3.133,161.91,1660.7,15.86,0
2025-12-29 14:07:23.315089,AIR_01,72.06,3.228,159.28,1645.0,16.14,0
2025-12-29 14:12:23.315089,AIR_01,73.47,3.236,159.88,1685.7,16.08,0
2025-12-29 14:17:23.315089,AIR_01,74.26,3.261,158.14,1660.7,15.94,0
2025-12-29 14:22:23.315089,AIR_01,71.95,3.281,160.92,1665.1,15.35,0
2025-12-29 14:27:23.315089,AIR_01,73.25,3.301,161.94,1642.2,16.54,0
2025-12-29 14:32:23.315089,AIR_01,75.34,3.249,163.82,1640.2,16.42,0
2025-12-29 14:37:23.315089,AIR_01,73.78,3.178,162.2,1650.2,16.45,0
2025-12-29 14:42:23.315089,AIR_01,73.7,3.257,162.05,1652.4,15.35,0
2025-12-29 14:47:23.315089,AIR_01,73.43,3.35,161.17,1626.2,15.07,0
2025-12-29 14:52:23.315089,AIR_01,73.59,3.28,160.54,1662.0,15.77,0
2025-12-29 14:57:23.315089,AIR_01,72.43,3.324,164.9,1681.2,16.01,0
2025-12-29 15:02:23.315089,AIR_01,72.42,3.317,162.62,1632.3,15.48,0
2025-12-29 15:07:23.315089,AIR_01,74.32,3.251,160.76,1650.0,14.73,0
2025-12-29 15:12:23.315089,AIR_01,74.23,3.345,159.25,1688.3,16.54,0
2025-12-29 15:17:23.315089,AIR_01,74.11,3.221,160.75,1673.6,15.29,0
2025-12-29 15:22:23.315089,AIR_01,75.4,3.27,161.71,1676.2,15.06,0
2025-12-29 15:27:23.315089,AIR_01,75.62,3.414,158.62,1662.0,16.4,0
2025-12-29 15:32:23.315089,AIR_01,75.56,3.354,162.43,1653.4,16.01,0
2025-12-29 15:37:23.315089,AIR_01,75.62,3.403,157.13,1684.4,16.62,0
2025-12-29 15:42:23.315089,AIR_01,73.75,3.308,159.62,1647.4,15.93,0
2025-12-29 15:47:23.315089,AIR_01,75.28,3.359,158.11,1654.0,15.62,0
2025-12-29 15:52:23.315089,AIR_01,74.37,3.392,161.79,1679.8,16.54,0
2025-12-29 15:57:23.315089,AIR_01,73.48,3.367,160.15,1643.9,16.52,0
2025-12-29 16:02:23.315089,AIR_01,74.97,3.45,162.06,1667.1,15.89,0
2025-12-29 16:07:23.315089,AIR_01,76.33,3.375,156.36,1656.5,16.45,0
2025-12-29 16:12:23.315089,AIR_01,75.92,3.441,160.77,1666.0,16.91,0
2025-12-29 16:17:23.315089,AIR_01,74.16,3.402,160.07,1637.1,16.27,0
2025-12-29 16:22:23.315089,AIR_01,73.53,3.406,158.75,1649.9,15.88,0
2025-12-29 16:27:23.315089,AIR_01,74.85,3.345,158.74,1696.2,16.23,0
2025-12-29 16:32:23.315089,AIR_01,73.72,3.443,161.43,1633.3,15.72,0
2025-12-29 16:37:23.315089,AIR_01,74.73,3.587,161.85,1666.0,15.6,0
2025-12-29 16:42:23.315089,AIR_01,74.07,3.532,155.8,1679.2,15.85,0
2025-12-29 16:47:23.315089,AIR_01,75.35,3.442,156.9,1679.5,16.33,0
2025-12-29 16:52:23.315089,AIR_01,77.42,3.477,160.1,1697.2,15.94,0
2025-12-29 16:57:23.315089,AIR_01,75.1,3.497,158.77,1670.1,16.63,0
2025-12-29 17:02:23.315089,AIR_01,77.28,3.513,162.68,1683.9,16.55,1
2025-12-29 17:07:23.315089,AIR_01,75.75,3.432,159.18,1651.4,16.47,0
2025-12-29 17:12:23.315089,AIR_01,75.71,3.569,159.5,1715.8,16.7,1
2025-12-29 17:17:23.315089,AIR_01,77.13,3.588,156.96,1663.8,16.21,1
2025-12-29 17:22:23.315089,AIR_01,77.93,3.57,162.33,1683.7,16.28,1
2025-12-29 17:27:23.315089,AIR_01,77.28,3.461,155.63,1681.4,17.04,0
2025-12-29 17:32:23.315089,AIR_01,77.37,3.564,156.59,1713.3,16.31,1
2025-12-29 17:37:23.315089,AIR_01,76.43,3.591,157.85,1666.0,15.84,1
2025-12-29 17:42:23.315089,AIR_01,78.51,3.667,153.78,1682.1,15.8,1
2025-12-29 17:47:23.315089,AIR_01,76.61,3.535,159.59,1665.5,16.12,1
2025-12-29 17:52:23.315089,AIR_01,75.36,3.677,156.46,1693.3,16.42,1
2025-12-29 17:57:23.315089,AIR_01,75.62,3.629,163.34,1686.5,17.46,1
2025-12-29 18:02:23.315089,AIR_01,75.18,3.646,157.49,1677.3,16.62,1
2025-12-29 18:07:23.315089,AIR_01,77.32,3.721,156.71,1651.8,17.16,1
2025-12-29 18:12:23.315089,AIR_01,79.12,3.649,159.76,1684.2,16.41,1
2025-12-29 18:17:23.315089,AIR_01,76.31,3.673,157.11,1734.8,16.95,1
2025-12-29 18:22:23.315089,AIR_01,76.34,3.714,158.25,1697.6,16.45,1
2025-12-29 18:27:23.315089,AIR_01,76.6,3.773,156.51,1719.9,16.59,1
2025-12-29 18:32:23.315089,AIR_01,77.83,3.794,161.13,1656.7,16.72,1
2025-12-29 18:37:23.315089,AIR_01,77.19,3.742,159.81,1677.8,16.43,1
2025-12-29 18:42:23.315089,AIR_01,77.92,3.651,156.11,1742.6,16.33,1
2025-12-29 18:47:23.315089,AIR_01,78.48,3.708,154.85,1673.9,16.65,1
2025-12-29 18:52:23.315089,AIR_01,77.0,3.786,155.32,1669.3,17.7,1
2025-12-29 18:57:23.315089,AIR_01,74.49,3.742,157.47,1674.2,18.08,0
2025-12-29 19:02:23.315089,AIR_01,78.29,3.792,154.44,1705.7,16.82,1
2025-12-29 19:07:23.315089,AIR_01,78.29,3.851,155.48,1675.2,17.37,1
2025-12-29 19:12:23.315089,AIR_01,78.98,3.815,158.55,1696.0,16.99,1
2025-12-29 19:17:23.315089,AIR_01,79.12,3.773,158.27,1653.6,16.8,1
2025-12-29 19:22:23.315089,AIR_01,77.03,3.823,156.26,1712.2,16.81,1
2025-12-29 19:27:23.315089,AIR_01,78.97,3.809,156.38,1694.8,16.69,1
2025-12-29 19:32:23.315089,AIR_01,79.24,3.78,154.35,1685.1,17.2,1
2025-12-29 19:37:23.315089,AIR_01,77.27,3.838,154.05,1674.9,17.31,1
2025-12-29 19:42:23.315089,AIR_01,78.81,3.797,158.89,1690.8,17.15,1
2025-12-29 19:47:23.315089,AIR_01,78.85,3.868,156.42,1653.6,16.4,1
2025-12-29 19:52:23.315089,AIR_01,78.11,3.808,161.83,1684.0,17.67,1
2025-12-29 19:57:23.315089,AIR_01,76.66,3.866,158.79,1678.0,17.17,1
2025-12-29 20:02:23.315089,AIR_01,78.49,3.831,154.47,1668.4,16.96,1
2025-12-29 20:07:23.315089,AIR_01,77.85,3.973,157.13,1698.6,17.36,1
2025-12-29 20:12:23.315089,AIR_01,78.32,3.908,156.76,1679.5,17.4,1
2025-12-29 20:17:23.315089,AIR_01,78.69,3.997,156.87,1705.3,15.89,1
2025-12-29 20:22:23.315089,AIR_01,78.01,3.932,153.35,1692.9,17.15,1
2025-12-29 20:27:23.315089,AIR_01,77.51,3.895,157.18,1694.5,17.29,1
2025-12-29 20:32:23.315089,AIR_01,77.96,3.936,159.57,1709.1,17.43,1
2025-12-29 20:37:23.315089,AIR_01,79.41,3.928,155.88,1704.2,17.19,1
2025-12-29 20:42:23.315089,AIR_01,78.74,3.931,155.2,1656.4,16.62,1
2025-12-29 20:47:23.315089,AIR_01,77.86,3.981,155.52,1728.3,17.23,1
2025-12-29 20:52:23.315089,AIR_01,79.54,3.897,157.29,1698.4,18.39,1
2025-12-29 20:57:23.315089,AIR_01,79.32,3.882,155.17,1693.4,16.39,1
2025-12-29 21:02:23.315089,AIR_01,79.46,4.047,154.17,1712.0,17.72,1
2025-12-29 21:07:23.315089,AIR_01,77.81,3.939,154.24,1703.8,18.47,1
2025-12-29 21:12:23.315089,AIR_01,77.65,4.049,158.27,1730.6,18.09,1
2025-12-29 21:17:23.315089,AIR_01,80.61,3.971,157.1,1691.0,16.7,1
2025-12-29 21:22:23.315089,AIR_01,80.3,3.996,154.7,1696.4,16.99,1
2025-12-29 21:27:23.315089,AIR_01,79.33,3.91,154.42,1676.0,17.56,1
2025-12-29 21:32:23.315089,AIR_01,80.38,4.02,159.42,1697.8,17.12,1
2025-12-29 21:37:23.315089,AIR_01,78.55,3.995,154.38,1664.9,17.24,1
2025-12-29 21:42:23.315089,AIR_01,81.78,4.012,156.54,1696.2,17.6,1
2025-12-29 21:47:23.315089,AIR_01,79.28,4.061,153.92,1702.9,17.48,1
2025-12-29 21:52:23.315089,AIR_01,80.61,4.066,159.76,1691.9,17.47,1
2025-12-29 21:57:23.315089,AIR_01,79.2,4.037,159.32,1685.9,16.99,1
2025-12-29 22:02:23.315089,AIR_01,81.39,4.2,154.96,1680.9,17.24,1
2025-12-29 22:07:23.315089,AIR_01,80.15,4.134,154.44,1706.4,17.17,1
2025-12-29 22:12:23.315089,AIR_01,79.72,4.104,155.94,1676.1,17.26,1
2025-12-29 22:17:23.315089,AIR_01,81.27,4.161,154.15,1752.4,16.81,1
2025-12-29 22:22:23.315089,AIR_01,80.63,4.142,152.54,1689.1,18.29,1
2025-12-29 22:27:23.315089,AIR_01,82.7,4.138,156.68,1661.4,17.05,1
2025-12-29 22:32:23.315089,AIR_01,81.27,4.119,152.95,1699.2,17.6,1
2025-12-29 22:37:23.315089,AIR_01,80.84,4.17,153.58,1684.6,18.1,1
2025-12-29 22:42:23.315089,AIR_01,79.73,4.19,153.15,1696.7,18.25,1
2025-12-29 22:47:23.315089,AIR_01,80.91,4.101,156.93,1646.8,18.04,1
2025-12-29 22:52:23.315089,AIR_01,80.98,4.196,158.11,1710.4,17.79,1
2025-12-29 22:57:23.315089,AIR_01,81.4,4.097,154.79,1694.7,17.75,1
2025-12-29 23:02:23.315089,AIR_01,79.81,4.139,152.43,1713.2,17.71,1
2025-12-29 23:07:23.315089,AIR_01,81.44,4.189,152.72,1707.7,17.83,1
2025-12-29 23:12:23.315089,AIR_01,80.84,4.177,153.58,1703.9,17.94,1
2025-12-29 23:17:23.315089,AIR_01,80.9,4.227,155.06,1688.3,18.36,1
2025-12-29 23:22:23.315089,AIR_01,78.96,4.231,152.87,1703.5,17.78,1
2025-12-29 23:27:23.315089,AIR_01,81.45,4.278,156.71,1706.4,17.54,1
2025-12-29 23:32:23.315089,AIR_01,81.07,4.227,155.76,1697.7,17.75,1
2025-12-29 23:37:23.315089,AIR_01,81.03,4.344,154.2,1698.0,17.38,1
2025-12-29 23:42:23.315089,AIR_01,81.91,4.29,154.56,1715.5,18.04,1
2025-12-29 23:47:23.315089,AIR_01,81.91,4.147,153.81,1742.4,18.02,1
2025-12-29 23:52:23.315089,AIR_01,80.99,4.24,150.5,1715.0,17.88,1
2025-12-29 23:57:23.315089,AIR_01,79.77,4.306,155.84,1685.3,17.21,1
2025-12-30 00:02:23.315089,AIR_01,81.07,4.34,153.49,1697.8,17.73,1
2025-12-30 00:07:23.315089,AIR_01,81.58,4.328,155.52,1744.0,18.47,1
2025-12-30 00:12:23.315089,AIR_01,80.7,4.351,151.66,1703.3,16.36,1
2025-12-30 00:17:23.315089,AIR_01,82.11,4.401,151.92,1686.0,17.62,1
2025-12-30 00:22:23.315089,AIR_01,83.36,4.389,154.33,1676.1,18.55,1
2025-12-30 00:27:23.315089,AIR_01,83.66,4.3,154.18,1717.9,17.35,1
2025-12-30 00:32:23.315089,AIR_01,81.49,4.406,150.31,1705.0,17.12,1
2025-12-30 00:37:23.315089,AIR_01,81.37,4.357,148.67,1725.9,17.51,1
2025-12-30 00:42:23.315089,AIR_01,81.17,4.356,152.32,1687.4,17.78,1
2025-12-30 00:47:23.315089,AIR_01,81.7,4.391,152.72,1701.5,17.88,1
2025-12-30 00:52:23.315089,AIR_01,81.76,4.382,157.36,1730.6,18.01,1
2025-12-30 00:57:23.315089,AIR_01,82.76,4.492,152.63,1725.7,18.42,1
2025-12-30 01:02:23.315089,AIR_01,81.61,4.463,149.88,1709.5,17.67,1
2025-12-30 01:07:23.315089,AIR_01,81.69,4.44,154.39,1743.9,18.28,1
2025-12-30 01:12:23.315089,AIR_01,82.4,4.49,153.56,1723.9,17.88,1
2025-12-30 01:17:23.315089,AIR_01,83.0,4.485,156.12,1684.9,18.27,1
2025-12-30 01:22:23.315089,AIR_01,81.73,4.436,157.65,1721.3,18.38,1
2025-12-30 01:27:23.315089,AIR_01,81.63,4.484,148.42,1702.5,18.53,1
2025-12-30 01:32:23.315089,AIR_01,83.7,4.523,155.43,1706.7,18.64,1
2025-12-30 01:37:23.315089,AIR_01,82.76,4.471,152.86,1727.5,17.6,1
2025-12-30 01:42:23.315089,AIR_01,81.32,4.577,151.96,1707.5,18.77,1
2025-12-30 01:47:23.315089,AIR_01,84.02,4.461,149.13,1708.5,18.82,1
2025-12-30 01:52:23.315089,AIR_01,80.88,4.463,152.95,1721.5,18.74,1
2025-12-30 01:57:23.315089,AIR_01,81.78,4.564,151.62,1763.1,18.9,1
2025-12-30 02:02:23.315089,AIR_01,83.81,4.617,151.33,1753.9,18.0,1
2025-12-30 02:07:23.315089,AIR_01,83.56,4.553,151.9,1709.7,18.98,1
2025-12-30 02:12:23.315089,AIR_01,84.17,4.491,154.81,1733.1,20.04,1
2025-12-30 02:17:23.315089,AIR_01,85.68,4.695,154.35,1733.0,18.0,1
2025-12-30 02:22:23.315089,AIR_01,83.28,4.588,154.79,1724.6,17.56,1
2025-12-30 02:27:23.315089,AIR_01,84.12,4.646,150.05,1702.2,18.63,1
2025-12-30 02:32:23.315089,AIR_01,83.06,4.584,153.76,1739.0,18.28,1
2025-12-30 02:37:23.315089,AIR_01,82.3,4.577,147.72,1720.7,19.89,1
2025-12-30 02:42:23.315089,AIR_01,84.71,4.678,149.75,1735.3,18.15,1
2025-12-30 02:47:23.315089,AIR_01,82.56,4.663,153.89,1725.1,19.36,1
2025-12-30 02:52:23.315089,AIR_01,84.63,4.615,150.31,1714.8,17.95,1
2025-12-30 02:57:23.315089,AIR_01,85.04,4.612,150.88,1722.3,18.2,1
2025-12-30 03:02:23.315089,AIR_01,83.48,4.704,147.06,1728.7,18.86,1
2025-12-30 03:07:23.315089,AIR_01,85.63,4.706,149.7,1746.5,17.69,1
2025-12-30 03:12:23.315089,AIR_01,84.66,4.703,151.89,1728.2,19.35,1
2025-12-30 03:17:23.315089,AIR_01,83.13,4.708,151.43,1767.2,18.36,1
2025-12-30 03:22:23.315089,AIR_01,85.26,4.764,151.01,1693.0,18.6,1
2025-12-30 03:27:23.315089,AIR_01,83.6,4.64,148.09,1708.2,18.73,1
2025-12-30 03:32:23.315089,AIR_01,82.33,4.763,155.52,1743.5,18.58,1
2025-12-30 03:37:23.315089,AIR_01,84.72,4.757,149.56,1696.9,18.88,1
2025-12-30 03:42:23.315089,AIR_01,82.31,4.719,148.61,1773.3,18.74,1
2025-12-30 03:47:23.315089,AIR_01,85.63,4.638,145.88,1753.9,18.38,1
2025-12-30 03:52:23.315089,AIR_01,84.24,4.679,148.98,1735.3,18.9,1
2025-12-30 03:57:23.315089,AIR_01,83.06,4.82,148.06,1688.5,18.77,1
2025-12-30 04:02:23.315089,AIR_01,85.01,4.739,148.11,1771.1,19.39,1
2025-12-30 04:07:23.315089,AIR_01,84.53,4.819,150.04,1711.8,18.82,1
2025-12-30 04:12:23.315089,AIR_01,86.05,4.716,153.0,1718.9,19.28,1
2025-12-30 04:17:23.315089,AIR_01,85.6,4.787,146.88,1759.1,18.87,1
2025-12-30 04:22:23.315089,AIR_01,85.48,4.729,155.41,1726.4,19.22,1
2025-12-30 04:27:23.315089,AIR_01,85.36,4.839,150.09,1739.7,18.5,1
2025-12-30 04:32:23.315089,AIR_01,86.31,4.953,148.68,1735.6,18.18,1
2025-12-30 04:37:23.315089,AIR_01,86.27,4.764,153.81,1723.0,18.83,1
2025-12-30 04:42:23.315089,AIR_01,88.25,4.793,147.22,1770.7,18.7,1
2025-12-30 04:47:23.315089,AIR_01,86.02,4.878,148.7,1751.0,19.37,1
2025-12-30 04:52:23.315089,AIR_01,87.05,4.918,149.91,1685.9,19.03,1
2025-12-30 04:57:23.315089,AIR_01,85.86,4.883,145.73,1744.9,19.67,1
2025-12-30 05:02:23.315089,AIR_01,85.86,4.84,148.8,1742.8,18.66,1
